Account Name,VPC Name,Cloud Provider,Region Name,Availability Zone,Region CIDR,VPC CIDR,AZ CIDR,Subnet CIDR,Subnet Role,Usable IPs
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-1,us-west-1a,10.103.16.0/21,10.103.0.0/16,10.103.16.0/24,10.103.16.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-1,us-west-1c,10.103.16.0/21,10.103.0.0/16,10.103.17.0/24,10.103.17.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-1,us-west-1c,10.103.16.0/21,10.103.0.0/16,10.103.17.0/24,10.103.17.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-1,us-west-1c,10.103.16.0/21,10.103.0.0/16,10.103.17.0/24,10.103.17.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-1,us-west-1c,10.103.16.0/21,10.103.0.0/16,10.103.17.0/24,10.103.17.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2a,10.103.24.0/21,10.103.0.0/16,10.103.24.0/24,10.103.24.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2a,10.103.24.0/21,10.103.0.0/16,10.103.24.0/24,10.103.24.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2a,10.103.24.0/21,10.103.0.0/16,10.103.24.0/24,10.103.24.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2a,10.103.24.0/21,10.103.0.0/16,10.103.24.0/24,10.103.24.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2b,10.103.24.0/21,10.103.0.0/16,10.103.25.0/24,10.103.25.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2b,10.103.24.0/21,10.103.0.0/16,10.103.25.0/24,10.103.25.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2b,10.103.24.0/21,10.103.0.0/16,10.103.25.0/24,10.103.25.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2b,10.103.24.0/21,10.103.0.0/16,10.103.25.0/24,10.103.25.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2c,10.103.24.0/21,10.103.0.0/16,10.103.26.0/24,10.103.26.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2c,10.103.24.0/21,10.103.0.0/16,10.103.26.0/24,10.103.26.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2c,10.103.24.0/21,10.103.0.0/16,10.103.26.0/24,10.103.26.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,us-west-2,us-west-2c,10.103.24.0/21,10.103.0.0/16,10.103.26.0/24,10.103.26.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1a,10.103.32.0/21,10.103.0.0/16,10.103.32.0/24,10.103.32.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1a,10.103.32.0/21,10.103.0.0/16,10.103.32.0/24,10.103.32.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1a,10.103.32.0/21,10.103.0.0/16,10.103.32.0/24,10.103.32.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1a,10.103.32.0/21,10.103.0.0/16,10.103.32.0/24,10.103.32.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1b,10.103.32.0/21,10.103.0.0/16,10.103.33.0/24,10.103.33.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1b,10.103.32.0/21,10.103.0.0/16,10.103.33.0/24,10.103.33.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1b,10.103.32.0/21,10.103.0.0/16,10.103.33.0/24,10.103.33.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1b,10.103.32.0/21,10.103.0.0/16,10.103.33.0/24,10.103.33.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1d,10.103.32.0/21,10.103.0.0/16,10.103.34.0/24,10.103.34.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1d,10.103.32.0/21,10.103.0.0/16,10.103.34.0/24,10.103.34.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1d,10.103.32.0/21,10.103.0.0/16,10.103.34.0/24,10.103.34.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ca-central-1,ca-central-1d,10.103.32.0/21,10.103.0.0/16,10.103.34.0/24,10.103.34.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1a,10.103.40.0/21,10.103.0.0/16,10.103.40.0/24,10.103.40.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1a,10.103.40.0/21,10.103.0.0/16,10.103.40.0/24,10.103.40.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1a,10.103.40.0/21,10.103.0.0/16,10.103.40.0/24,10.103.40.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1a,10.103.40.0/21,10.103.0.0/16,10.103.40.0/24,10.103.40.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1b,10.103.40.0/21,10.103.0.0/16,10.103.41.0/24,10.103.41.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1b,10.103.40.0/21,10.103.0.0/16,10.103.41.0/24,10.103.41.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1b,10.103.40.0/21,10.103.0.0/16,10.103.41.0/24,10.103.41.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1b,10.103.40.0/21,10.103.0.0/16,10.103.41.0/24,10.103.41.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1c,10.103.40.0/21,10.103.0.0/16,10.103.42.0/24,10.103.42.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1c,10.103.40.0/21,10.103.0.0/16,10.103.42.0/24,10.103.42.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1c,10.103.40.0/21,10.103.0.0/16,10.103.42.0/24,10.103.42.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,sa-east-1,sa-east-1c,10.103.40.0/21,10.103.0.0/16,10.103.42.0/24,10.103.42.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1a,10.103.48.0/21,10.103.0.0/16,10.103.48.0/24,10.103.48.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1a,10.103.48.0/21,10.103.0.0/16,10.103.48.0/24,10.103.48.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1a,10.103.48.0/21,10.103.0.0/16,10.103.48.0/24,10.103.48.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1a,10.103.48.0/21,10.103.0.0/16,10.103.48.0/24,10.103.48.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1b,10.103.48.0/21,10.103.0.0/16,10.103.49.0/24,10.103.49.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1b,10.103.48.0/21,10.103.0.0/16,10.103.49.0/24,10.103.49.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1b,10.103.48.0/21,10.103.0.0/16,10.103.49.0/24,10.103.49.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1b,10.103.48.0/21,10.103.0.0/16,10.103.49.0/24,10.103.49.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1c,10.103.48.0/21,10.103.0.0/16,10.103.50.0/24,10.103.50.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1c,10.103.48.0/21,10.103.0.0/16,10.103.50.0/24,10.103.50.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1c,10.103.48.0/21,10.103.0.0/16,10.103.50.0/24,10.103.50.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-1,eu-west-1c,10.103.48.0/21,10.103.0.0/16,10.103.50.0/24,10.103.50.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2a,10.103.56.0/21,10.103.0.0/16,10.103.56.0/24,10.103.56.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2a,10.103.56.0/21,10.103.0.0/16,10.103.56.0/24,10.103.56.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2a,10.103.56.0/21,10.103.0.0/16,10.103.56.0/24,10.103.56.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2a,10.103.56.0/21,10.103.0.0/16,10.103.56.0/24,10.103.56.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2b,10.103.56.0/21,10.103.0.0/16,10.103.57.0/24,10.103.57.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2b,10.103.56.0/21,10.103.0.0/16,10.103.57.0/24,10.103.57.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2b,10.103.56.0/21,10.103.0.0/16,10.103.57.0/24,10.103.57.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2b,10.103.56.0/21,10.103.0.0/16,10.103.57.0/24,10.103.57.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2c,10.103.56.0/21,10.103.0.0/16,10.103.58.0/24,10.103.58.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2c,10.103.56.0/21,10.103.0.0/16,10.103.58.0/24,10.103.58.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2c,10.103.56.0/21,10.103.0.0/16,10.103.58.0/24,10.103.58.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-west-2,eu-west-2c,10.103.56.0/21,10.103.0.0/16,10.103.58.0/24,10.103.58.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1a,10.103.64.0/21,10.103.0.0/16,10.103.64.0/24,10.103.64.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1a,10.103.64.0/21,10.103.0.0/16,10.103.64.0/24,10.103.64.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1a,10.103.64.0/21,10.103.0.0/16,10.103.64.0/24,10.103.64.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1a,10.103.64.0/21,10.103.0.0/16,10.103.64.0/24,10.103.64.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1b,10.103.64.0/21,10.103.0.0/16,10.103.65.0/24,10.103.65.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1b,10.103.64.0/21,10.103.0.0/16,10.103.65.0/24,10.103.65.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1b,10.103.64.0/21,10.103.0.0/16,10.103.65.0/24,10.103.65.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1b,10.103.64.0/21,10.103.0.0/16,10.103.65.0/24,10.103.65.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1c,10.103.64.0/21,10.103.0.0/16,10.103.66.0/24,10.103.66.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1c,10.103.64.0/21,10.103.0.0/16,10.103.66.0/24,10.103.66.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1c,10.103.64.0/21,10.103.0.0/16,10.103.66.0/24,10.103.66.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,eu-central-1,eu-central-1c,10.103.64.0/21,10.103.0.0/16,10.103.66.0/24,10.103.66.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1a,10.103.72.0/21,10.103.0.0/16,10.103.72.0/24,10.103.72.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1a,10.103.72.0/21,10.103.0.0/16,10.103.72.0/24,10.103.72.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1a,10.103.72.0/21,10.103.0.0/16,10.103.72.0/24,10.103.72.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1a,10.103.72.0/21,10.103.0.0/16,10.103.72.0/24,10.103.72.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1c,10.103.72.0/21,10.103.0.0/16,10.103.73.0/24,10.103.73.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1c,10.103.72.0/21,10.103.0.0/16,10.103.73.0/24,10.103.73.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1c,10.103.72.0/21,10.103.0.0/16,10.103.73.0/24,10.103.73.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1c,10.103.72.0/21,10.103.0.0/16,10.103.73.0/24,10.103.73.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1d,10.103.72.0/21,10.103.0.0/16,10.103.74.0/24,10.103.74.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1d,10.103.72.0/21,10.103.0.0/16,10.103.74.0/24,10.103.74.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1d,10.103.72.0/21,10.103.0.0/16,10.103.74.0/24,10.103.74.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-northeast-1,ap-northeast-1d,10.103.72.0/21,10.103.0.0/16,10.103.74.0/24,10.103.74.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1a,10.103.80.0/21,10.103.0.0/16,10.103.80.0/24,10.103.80.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1a,10.103.80.0/21,10.103.0.0/16,10.103.80.0/24,10.103.80.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1a,10.103.80.0/21,10.103.0.0/16,10.103.80.0/24,10.103.80.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1a,10.103.80.0/21,10.103.0.0/16,10.103.80.0/24,10.103.80.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1b,10.103.80.0/21,10.103.0.0/16,10.103.81.0/24,10.103.81.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1b,10.103.80.0/21,10.103.0.0/16,10.103.81.0/24,10.103.81.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1b,10.103.80.0/21,10.103.0.0/16,10.103.81.0/24,10.103.81.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1b,10.103.80.0/21,10.103.0.0/16,10.103.81.0/24,10.103.81.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1c,10.103.80.0/21,10.103.0.0/16,10.103.82.0/24,10.103.82.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1c,10.103.80.0/21,10.103.0.0/16,10.103.82.0/24,10.103.82.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1c,10.103.80.0/21,10.103.0.0/16,10.103.82.0/24,10.103.82.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-1,ap-southeast-1c,10.103.80.0/21,10.103.0.0/16,10.103.82.0/24,10.103.82.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2a,10.103.88.0/21,10.103.0.0/16,10.103.88.0/24,10.103.88.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2a,10.103.88.0/21,10.103.0.0/16,10.103.88.0/24,10.103.88.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2a,10.103.88.0/21,10.103.0.0/16,10.103.88.0/24,10.103.88.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2a,10.103.88.0/21,10.103.0.0/16,10.103.88.0/24,10.103.88.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2b,10.103.88.0/21,10.103.0.0/16,10.103.89.0/24,10.103.89.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2b,10.103.88.0/21,10.103.0.0/16,10.103.89.0/24,10.103.89.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2b,10.103.88.0/21,10.103.0.0/16,10.103.89.0/24,10.103.89.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2b,10.103.88.0/21,10.103.0.0/16,10.103.89.0/24,10.103.89.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2c,10.103.88.0/21,10.103.0.0/16,10.103.90.0/24,10.103.90.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2c,10.103.88.0/21,10.103.0.0/16,10.103.90.0/24,10.103.90.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2c,10.103.88.0/21,10.103.0.0/16,10.103.90.0/24,10.103.90.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-southeast-2,ap-southeast-2c,10.103.88.0/21,10.103.0.0/16,10.103.90.0/24,10.103.90.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1a,10.103.96.0/21,10.103.0.0/16,10.103.96.0/24,10.103.96.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1a,10.103.96.0/21,10.103.0.0/16,10.103.96.0/24,10.103.96.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1a,10.103.96.0/21,10.103.0.0/16,10.103.96.0/24,10.103.96.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1a,10.103.96.0/21,10.103.0.0/16,10.103.96.0/24,10.103.96.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1b,10.103.96.0/21,10.103.0.0/16,10.103.97.0/24,10.103.97.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1b,10.103.96.0/21,10.103.0.0/16,10.103.97.0/24,10.103.97.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1b,10.103.96.0/21,10.103.0.0/16,10.103.97.0/24,10.103.97.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1b,10.103.96.0/21,10.103.0.0/16,10.103.97.0/24,10.103.97.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1c,10.103.96.0/21,10.103.0.0/16,10.103.98.0/24,10.103.98.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1c,10.103.96.0/21,10.103.0.0/16,10.103.98.0/24,10.103.98.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1c,10.103.96.0/21,10.103.0.0/16,10.103.98.0/24,10.103.98.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,ap-south-1,ap-south-1c,10.103.96.0/21,10.103.0.0/16,10.103.98.0/24,10.103.98.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1a,10.103.104.0/21,10.103.0.0/16,10.103.104.0/24,10.103.104.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1a,10.103.104.0/21,10.103.0.0/16,10.103.104.0/24,10.103.104.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1a,10.103.104.0/21,10.103.0.0/16,10.103.104.0/24,10.103.104.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1a,10.103.104.0/21,10.103.0.0/16,10.103.104.0/24,10.103.104.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1b,10.103.104.0/21,10.103.0.0/16,10.103.105.0/24,10.103.105.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1b,10.103.104.0/21,10.103.0.0/16,10.103.105.0/24,10.103.105.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1b,10.103.104.0/21,10.103.0.0/16,10.103.105.0/24,10.103.105.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1b,10.103.104.0/21,10.103.0.0/16,10.103.105.0/24,10.103.105.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1c,10.103.104.0/21,10.103.0.0/16,10.103.106.0/24,10.103.106.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1c,10.103.104.0/21,10.103.0.0/16,10.103.106.0/24,10.103.106.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1c,10.103.104.0/21,10.103.0.0/16,10.103.106.0/24,10.103.106.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,me-central-1,me-central-1c,10.103.104.0/21,10.103.0.0/16,10.103.106.0/24,10.103.106.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1a,10.103.112.0/21,10.103.0.0/16,10.103.112.0/24,10.103.112.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1a,10.103.112.0/21,10.103.0.0/16,10.103.112.0/24,10.103.112.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1a,10.103.112.0/21,10.103.0.0/16,10.103.112.0/24,10.103.112.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1a,10.103.112.0/21,10.103.0.0/16,10.103.112.0/24,10.103.112.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1b,10.103.112.0/21,10.103.0.0/16,10.103.113.0/24,10.103.113.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1b,10.103.112.0/21,10.103.0.0/16,10.103.113.0/24,10.103.113.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1b,10.103.112.0/21,10.103.0.0/16,10.103.113.0/24,10.103.113.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1b,10.103.112.0/21,10.103.0.0/16,10.103.113.0/24,10.103.113.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1c,10.103.112.0/21,10.103.0.0/16,10.103.114.0/24,10.103.114.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1c,10.103.112.0/21,10.103.0.0/16,10.103.114.0/24,10.103.114.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1c,10.103.112.0/21,10.103.0.0/16,10.103.114.0/24,10.103.114.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,af-south-1,af-south-1c,10.103.112.0/21,10.103.0.0/16,10.103.114.0/24,10.103.114.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1a,10.103.120.0/21,10.103.0.0/16,10.103.120.0/24,10.103.120.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1a,10.103.120.0/21,10.103.0.0/16,10.103.120.0/24,10.103.120.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1a,10.103.120.0/21,10.103.0.0/16,10.103.120.0/24,10.103.120.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1a,10.103.120.0/21,10.103.0.0/16,10.103.120.0/24,10.103.120.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1b,10.103.120.0/21,10.103.0.0/16,10.103.121.0/24,10.103.121.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1b,10.103.120.0/21,10.103.0.0/16,10.103.121.0/24,10.103.121.64/27,Services,30
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1b,10.103.120.0/21,10.103.0.0/16,10.103.121.0/24,10.103.121.96/28,Endpoints,14
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1b,10.103.120.0/21,10.103.0.0/16,10.103.121.0/24,10.103.121.112/29,Transit,6
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1c,10.103.120.0/21,10.103.0.0/16,10.103.122.0/24,10.103.122.0/26,Kubernetes,62
innovation-test-aws,innovation-test-aws-vpc,aws,il-central-1,il-central-1c,10.103.120.0/21,10.103.0.0/16,10.103.122.0/24,10.103.122.64/27,Services,30
